Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,City,Region,Product_ID,Product_Name,Sub_Category,Sales,Quantity,Discount,Category,Profit
8247,CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Home Office,Aurora,Central,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,70.97,5,0.8,Office Supplies,-191.619
8248,CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Home Office,Aurora,Central,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Art,36.784,2,0.2,Office Supplies,3.6784
8268,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Consumer,Aurora,Central,FUR-TA-10003469,Balt Split Level Computer Training Table,Tables,69.375,1,0.5,Furniture,-47.175
8269,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Consumer,Aurora,Central,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Supplies,31.68,4,0.2,Office Supplies,2.772
8270,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Consumer,Aurora,Central,TEC-PH-10002584,Samsung Galaxy S4,Phones,2003.168,4,0.2,Technology,250.396
8271,CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Consumer,Aurora,Central,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Art,9.344,2,0.2,Office Supplies,3.1536
8327,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Corporate,Aurora,Central,OFF-BI-10001890,Avery Poly Binder Pockets,Binders,2.864,4,0.8,Office Supplies,-4.5824
8328,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Corporate,Aurora,Central,OFF-BI-10004224,Catalog Binders with Expanding Posts,Binders,94.192,7,0.8,Office Supplies,-164.836
8882,CA-2016-135594,6/30/2016,7/3/2016,Second Class,AH-10120,Home Office,Aurora,Central,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Accessories,50.12,7,0.2,Technology,-0.6265
8944,CA-2017-111717,10/10/2017,10/16/2017,Standard Class,SW-20245,Consumer,Aurora,Central,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Chairs,239.358,3,0.3,Furniture,-47.8716
9392,CA-2017-162474,3/13/2017,3/16/2017,First Class,FH-14275,Corporate,Aurora,Central,TEC-PH-10004700,PowerGen Dual USB Car Charger,Phones,7.992,1,0.2,Technology,2.5974
9745,CA-2017-141782,1/21/2017,1/25/2017,Standard Class,BE-11410,Consumer,Aurora,Central,OFF-EN-10002230,Airmail Envelopes,Envelopes,268.576,4,0.2,Office Supplies,90.6444
377,US-2016-134656,9/28/2016,10/1/2016,First Class,MM-18280,Corporate,Quincy,Central,OFF-PA-10003039,Xerox 1960,Paper,99.136,4,0.2,Office Supplies,30.98
673,CA-2017-111178,6/15/2017,6/22/2017,Standard Class,TD-20995,Consumer,Quincy,Central,OFF-AR-10001954,Newell 331,Art,19.56,5,0.2,Office Supplies,1.7115
1942,CA-2017-144064,8/29/2017,9/1/2017,First Class,CP-12085,Corporate,Quincy,Central,OFF-LA-10004544,Avery 505,Labels,47.36,4,0.2,Office Supplies,17.76
1943,CA-2017-144064,8/29/2017,9/1/2017,First Class,CP-12085,Corporate,Quincy,Central,OFF-ST-10004507,Advantus Rolling Storage Box,Storage,27.44,2,0.2,Office Supplies,2.401
1944,CA-2017-144064,8/29/2017,9/1/2017,First Class,CP-12085,Corporate,Quincy,Central,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Binders,3.24,9,0.8,Office Supplies,-5.184
3814,CA-2015-103961,11/5/2015,11/9/2015,Standard Class,NG-18430,Consumer,Quincy,Central,OFF-LA-10004484,Avery 476,Labels,19.824,6,0.2,Office Supplies,6.4428
4225,CA-2016-108644,9/30/2016,10/3/2016,First Class,SJ-20215,Consumer,Quincy,Central,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,1.964,2,0.8,Office Supplies,-3.2406
9035,CA-2015-148873,10/1/2015,10/5/2015,Standard Class,EM-13960,Consumer,Quincy,Central,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Binders,2.992,4,0.8,Office Supplies,-4.488
9036,CA-2015-148873,10/1/2015,10/5/2015,Standard Class,EM-13960,Consumer,Quincy,Central,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Accessories,108.768,4,0.2,Technology,2.7192
9400,CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,Consumer,Arlington Heights,Central,OFF-AR-10003394,Newell 332,Art,14.112,6,0.2,Office Supplies,1.2348
4255,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Consumer,Freeport,Central,OFF-PA-10003127,Easy-staple paper,Paper,63.312,3,0.2,Office Supplies,20.5764
4256,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Consumer,Freeport,Central,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Binders,96.784,4,0.8,Office Supplies,-145.176
4257,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Consumer,Freeport,Central,FUR-FU-10001424,Dax Clear Box Frame,Furnishings,10.476,3,0.6,Furniture,-6.8094
4656,CA-2014-160738,5/5/2014,5/10/2014,Standard Class,KH-16330,Corporate,Freeport,Central,OFF-ST-10003442,Eldon Portable Mobile Manager,Storage,45.248,2,0.2,Office Supplies,3.9592
6190,CA-2017-157903,4/4/2017,4/8/2017,Standard Class,AM-10705,Consumer,Des Plaines,Central,TEC-PH-10004345,Cisco SPA 502G IP Phone,Phones,383.84,4,0.2,Technology,47.98
7299,CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Consumer,Des Plaines,Central,FUR-TA-10002533,BPI Conference Tables,Tables,292.1,4,0.5,Furniture,-175.26
7300,CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Consumer,Des Plaines,Central,FUR-FU-10001546,Dana Swing-Arm Lamps,Furnishings,8.544,2,0.6,Furniture,-7.476
7301,CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Consumer,Des Plaines,Central,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Bookcases,424.116,6,0.3,Furniture,-30.294
7302,CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Consumer,Des Plaines,Central,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,2.892,3,0.8,Office Supplies,-4.9164
7303,CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Consumer,Des Plaines,Central,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Storage,381.72,5,0.2,Office Supplies,-66.801
6453,US-2015-110261,12/19/2015,12/23/2015,Second Class,PR-18880,Consumer,Glenview,Central,TEC-PH-10001750,Samsung Rugby III,Phones,158.376,3,0.2,Technology,13.8579
42,CA-2017-120999,9/10/2017,9/15/2017,Standard Class,LC-16930,Corporate,Naperville,Central,TEC-PH-10004093,Panasonic Kx-TS550,Phones,147.168,4,0.2,Technology,16.5564
740,CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,Home Office,Naperville,Central,OFF-LA-10003223,Avery 508,Labels,11.784,3,0.2,Office Supplies,4.2717
741,CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,Home Office,Naperville,Central,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Storage,272.736,3,0.2,Office Supplies,-64.7748
742,CA-2014-112326,1/4/2014,1/8/2014,Standard Class,PO-19195,Home Office,Naperville,Central,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Binders,3.54,2,0.8,Office Supplies,-5.487
5038,CA-2017-141719,11/17/2017,11/21/2017,Second Class,EG-13900,Consumer,Naperville,Central,TEC-AC-10003610,Logitech Illuminated - Keyboard,Accessories,239.96,5,0.2,Technology,83.986
6899,US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Consumer,Naperville,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Chairs,602.651,7,0.3,Furniture,-163.5767
6900,US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Consumer,Naperville,Central,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Binders,7.656,6,0.8,Office Supplies,-13.0152
9146,CA-2015-126970,9/20/2015,9/24/2015,Standard Class,TP-21130,Consumer,Naperville,Central,OFF-BI-10000138,Acco Translucent Poly Ring Binders,Binders,2.808,3,0.8,Office Supplies,-4.4928
3865,CA-2015-157133,11/28/2015,12/3/2015,Standard Class,LC-16885,Consumer,Champaign,Central,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furnishings,151.96,5,0.6,Furniture,-182.352
9479,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Consumer,Oswego,Central,OFF-FA-10000936,Acco Hot Clips Clips to Go,Fasteners,13.16,5,0.2,Office Supplies,4.1125
9480,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Consumer,Oswego,Central,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Binders,3.828,3,0.8,Office Supplies,-6.5076
9481,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Consumer,Oswego,Central,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Binders,304.99,5,0.8,Office Supplies,-533.7325
2904,CA-2016-153577,6/27/2016,7/1/2016,Standard Class,KH-16330,Corporate,Highland Park,Central,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Paper,37.464,7,0.2,Office Supplies,12.1758
2905,CA-2016-153577,6/27/2016,7/1/2016,Standard Class,KH-16330,Corporate,Highland Park,Central,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Chairs,539.658,3,0.3,Furniture,-7.7094
3260,US-2016-162103,11/13/2016,11/17/2016,Standard Class,LB-16795,Home Office,Highland Park,Central,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Binders,3.136,2,0.8,Office Supplies,-4.704
4383,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Consumer,Highland Park,Central,OFF-BI-10000546,Avery Durable Binders,Binders,2.88,5,0.8,Office Supplies,-4.464
4384,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Consumer,Highland Park,Central,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Bookcases,384.944,4,0.3,Furniture,-126.4816
4385,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Consumer,Highland Park,Central,TEC-PH-10001557,Pyle PMP37LED,Phones,153.584,2,0.2,Technology,13.4386
4386,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Consumer,Highland Park,Central,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,913.43,5,0.3,Furniture,-52.196
4758,US-2017-144582,4/30/2017,5/5/2017,Standard Class,TC-21475,Home Office,Danville,Central,OFF-BI-10001575,GBC Linen Binding Covers,Binders,43.372,7,0.8,Office Supplies,-69.3952
4860,CA-2017-136063,12/15/2017,12/19/2017,Standard Class,SS-20140,Corporate,Oak Park,Central,OFF-AR-10000823,Newell 307,Art,10.192,7,0.2,Office Supplies,1.0192
6273,CA-2017-149706,12/11/2017,12/12/2017,First Class,AS-10285,Corporate,Palatine,Central,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Accessories,116.312,7,0.2,Technology,23.2624
468,US-2015-101399,1/17/2015,1/24/2015,Standard Class,JS-15940,Home Office,Park Ridge,Central,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furnishings,254.744,7,0.6,Furniture,-312.0614
5351,US-2017-103814,12/9/2017,12/16/2017,Standard Class,LH-16900,Consumer,Park Ridge,Central,OFF-PA-10001019,Xerox 1884,Paper,143.856,9,0.2,Office Supplies,48.5514
7315,CA-2016-121377,5/28/2016,6/2/2016,Standard Class,TN-21040,Home Office,Park Ridge,Central,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Phones,286.4,1,0.2,Technology,25.06
394,US-2014-134971,6/7/2014,6/10/2014,Second Class,BP-11095,Corporate,Peoria,Central,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Binders,12.462,3,0.8,Office Supplies,-20.5623
1595,CA-2015-118423,3/24/2015,3/27/2015,First Class,DP-13390,Home Office,Peoria,Central,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Bookcases,359.058,3,0.3,Furniture,-35.9058
2688,US-2016-128195,8/4/2016,8/5/2016,First Class,RA-19285,Consumer,Peoria,Central,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Binders,3.98,5,0.8,Office Supplies,-6.567
6819,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Corporate,Peoria,Central,OFF-BI-10003784,Computer Printout Index Tabs,Binders,1.68,5,0.8,Office Supplies,-2.688
6820,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Corporate,Peoria,Central,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furnishings,7.968,3,0.6,Furniture,-2.3904
6821,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Corporate,Peoria,Central,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Chairs,113.372,2,0.3,Furniture,-3.2392
6822,CA-2017-163860,12/28/2017,1/1/2018,Standard Class,LO-17170,Corporate,Peoria,Central,FUR-FU-10001935,3M Hangers With Command Adhesive,Furnishings,2.96,2,0.6,Furniture,-1.406
1643,US-2014-134712,11/29/2014,12/4/2014,Standard Class,BS-11380,Corporate,Skokie,Central,OFF-FA-10003112,Staples,Fasteners,12.624,2,0.2,Office Supplies,3.945
2501,CA-2017-131618,6/17/2017,6/20/2017,First Class,LS-17200,Corporate,Skokie,Central,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,12.224,2,0.2,Office Supplies,4.4312
2502,CA-2017-131618,6/17/2017,6/20/2017,First Class,LS-17200,Corporate,Skokie,Central,OFF-BI-10000546,Avery Durable Binders,Binders,2.304,4,0.8,Office Supplies,-3.5712
2503,CA-2017-131618,6/17/2017,6/20/2017,First Class,LS-17200,Corporate,Skokie,Central,OFF-BI-10001294,Fellowes Binding Cases,Binders,9.36,4,0.8,Office Supplies,-16.38
2967,CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Co-12640,Consumer,Skokie,Central,FUR-FU-10001473,DAX Wood Document Frame,Furnishings,32.952,6,0.6,Furniture,-19.7712
2968,CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Co-12640,Consumer,Skokie,Central,OFF-ST-10002562,Staple magnet,Storage,30.016,4,0.2,Office Supplies,3.0016
6713,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,Consumer,Skokie,Central,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furnishings,266.352,6,0.6,Furniture,-292.9872
6714,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,Consumer,Skokie,Central,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furnishings,56.328,3,0.6,Furniture,-26.7558
6715,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,Consumer,Skokie,Central,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Accessories,39.264,3,0.2,Technology,-4.908
6716,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,Consumer,Skokie,Central,OFF-AR-10002987,Prismacolor Color Pencil Set,Art,95.232,6,0.2,Office Supplies,24.9984
7506,US-2017-106579,6/8/2017,6/13/2017,Standard Class,BW-11200,Consumer,Skokie,Central,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders,12.176,4,0.8,Office Supplies,-18.8728
1046,CA-2017-152702,10/12/2017,10/16/2017,Standard Class,SN-20710,Home Office,Rockford,Central,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Chairs,254.604,14,0.3,Furniture,-18.186
3853,CA-2017-130526,11/26/2017,11/29/2017,First Class,GT-14755,Consumer,Rockford,Central,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Binders,33.568,8,0.8,Office Supplies,-53.7088
4237,CA-2016-162404,7/23/2016,7/27/2016,Standard Class,NF-18475,Home Office,Rockford,Central,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders,11.416,4,0.8,Office Supplies,-18.8364
5454,US-2017-108700,5/19/2017,5/23/2017,Standard Class,PJ-18835,Corporate,Rockford,Central,OFF-PA-10004733,Things To Do Today Spiral Book,Paper,38.016,6,0.2,Office Supplies,13.7808
6263,CA-2016-132479,9/24/2016,9/26/2016,First Class,MK-17905,Corporate,Rockford,Central,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Binders,442.372,7,0.8,Office Supplies,-729.9138
6997,CA-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,Corporate,Rockford,Central,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Binders,13.84,4,0.8,Office Supplies,-22.144
6998,CA-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,Corporate,Rockford,Central,OFF-PA-10004475,Xerox 1940,Paper,175.872,4,0.2,Office Supplies,63.7536
7590,CA-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,Consumer,Rockford,Central,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Art,128.744,7,0.2,Office Supplies,12.8744
8925,CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,Consumer,Rockford,Central,TEC-PH-10004241,Nokia Lumia 1020,Phones,1439.968,4,0.2,Technology,143.9968
8926,CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,Consumer,Rockford,Central,OFF-BI-10000546,Avery Durable Binders,Binders,1.728,3,0.8,Office Supplies,-2.6784
8927,CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,Consumer,Rockford,Central,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Tables,626.1,3,0.5,Furniture,-538.446
5751,CA-2014-145800,5/30/2014,6/5/2014,Standard Class,SS-20410,Consumer,Buffalo Grove,Central,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Tables,355.455,3,0.5,Furniture,-184.8366
9140,CA-2014-106971,9/2/2014,9/8/2014,Standard Class,BM-11785,Consumer,Buffalo Grove,Central,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Accessories,475.944,7,0.2,Technology,95.1888
2591,US-2016-115455,9/8/2016,9/14/2016,Standard Class,SE-20110,Consumer,Wheeling,Central,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furnishings,14.136,2,0.6,Furniture,-7.7748
2592,US-2016-115455,9/8/2016,9/14/2016,Standard Class,SE-20110,Consumer,Wheeling,Central,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Tables,601.47,3,0.5,Furniture,-300.735
9589,CA-2017-110940,7/23/2017,7/28/2017,Standard Class,AZ-10750,Consumer,Wheeling,Central,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Art,121.536,4,0.2,Office Supplies,15.192
2572,CA-2017-109778,7/16/2017,7/21/2017,Standard Class,VM-21685,Home Office,Woodstock,Central,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Art,2.912,2,0.2,Office Supplies,0.91
2845,US-2016-162852,12/27/2016,12/31/2016,Standard Class,BG-11695,Corporate,Woodstock,Central,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Chairs,845.488,8,0.3,Furniture,-12.0784
2883,CA-2014-165540,2/21/2014,2/25/2014,Standard Class,TM-21010,Consumer,Woodstock,Central,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Binders,8.85,5,0.8,Office Supplies,-13.7175
67,US-2015-164175,4/30/2015,5/5/2015,Standard Class,PS-18970,Home Office,Chicago,Central,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Chairs,213.115,5,0.3,Furniture,-15.2225
100,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Home Office,Chicago,Central,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Paper,64.624,7,0.2,Office Supplies,22.6184
101,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Home Office,Chicago,Central,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Accessories,95.976,3,0.2,Technology,-10.7973
102,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Home Office,Chicago,Central,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Binders,1.788,3,0.8,Office Supplies,-3.0396
238,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,OFF-PA-10003349,Xerox 1957,Paper,25.92,5,0.2,Office Supplies,9.396
239,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furnishings,419.68,5,0.6,Furniture,-356.728
240,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,FUR-FU-10004351,Staple-based wall hangings,Furnishings,11.688,3,0.6,Furniture,-4.6752
241,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,TEC-PH-10000011,PureGear Roll-On Screen Protector,Phones,31.984,2,0.2,Technology,11.1944
242,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,FUR-TA-10002607,KI Conference Tables,Tables,177.225,5,0.5,Furniture,-120.513
243,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furnishings,4.044,3,0.6,Furniture,-2.8308
244,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,Chicago,Central,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Art,7.408,2,0.2,Office Supplies,1.2038
265,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,RC-19825,Consumer,Chicago,Central,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Phones,328.224,4,0.2,Technology,28.7196
470,US-2016-100419,12/16/2016,12/20/2016,Second Class,CC-12670,Consumer,Chicago,Central,OFF-BI-10002194,Cardinal Hold-It CD Pocket,Binders,4.788,3,0.8,Office Supplies,-7.9002
488,CA-2014-154627,10/29/2014,10/31/2014,First Class,SA-20830,Consumer,Chicago,Central,TEC-PH-10001363,Apple iPhone 5S,Phones,2735.952,6,0.2,Technology,341.994
579,CA-2017-118640,7/20/2017,7/26/2017,Standard Class,CS-11950,Consumer,Chicago,Central,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage,69.712,2,0.2,Office Supplies,8.714
580,CA-2017-118640,7/20/2017,7/26/2017,Standard Class,CS-11950,Consumer,Chicago,Central,FUR-FU-10001475,"Contract Clock, 14"", Brown",Furnishings,8.792,1,0.6,Furniture,-5.7148
622,US-2014-111171,12/26/2014,12/31/2014,Standard Class,CA-12265,Consumer,Chicago,Central,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Binders,8.69,5,0.8,Office Supplies,-14.773
1044,CA-2017-115651,7/9/2017,7/12/2017,First Class,NS-18640,Corporate,Chicago,Central,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Art,8.84,5,0.2,Office Supplies,2.9835
1045,CA-2017-115651,7/9/2017,7/12/2017,First Class,NS-18640,Corporate,Chicago,Central,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Appliances,58.464,9,0.8,Office Supplies,-146.16
